Commit message,Class,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Renamed putObject (and retrieve  update...) methods in cache facade. Also some order in unit tests,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename method configureMetricsReporters to configureReporters,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resolved issue: DIRMINA 504 (Allow ProtocolEncoder to generate non IoBuffer objects) * Changed ProtocolEncoderOutput.write() to accept an Object as a parameter * Renamed ProtocolEncoderOutput.getBufferQueue() to getEncodedMessageQueue()    git svn id: https://svn.apache.org/repos/asf/mina/trunk@607166 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Review: rename getProjectListGeneral to getJobs and minor style changes,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rename model field """"hasvisible"""" to """"visible"""" ",rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename castBuffer to numberBuffer to clarify the usage of this buffer,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename bigFileMode to bigNumberMode.  COMPRESS 182  git svn id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1299151 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Made AssetsController Tests run on Windows again. Renamed an AssetsController Test to reflect correct behavior again. Marked old AssetController method as obsolete.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barc: Rename to BARCDirectory.setTargetLength; easier in ruby,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test rename,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename list to read,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleanup MavenUpdateRequest API class  Added some javadoc and renamed parameters to better describe what they do.  events are fired by maven project import. Maven project import synchronously create project facades  so background refresh is redundant. Removed  force attribute and made related changes to DependencyResolutionContext and ProjectRegistryRefreshJob. Check for facade.isStale in resource change listener instead.  Signed off by: Igor Fedorenko <igor@ifedorenko.com>,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renamed simpletouchevent into tapevent,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename classes to reveal their meaning.  They all just convert properties specific to trigger type.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename AtomicContextFactory.newContext to AtomicContextFactory.newAtomicContext,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o Added sime javadoc o Renamed the processSessions method to processConnection  as it s really what it does. o Renamed the connectionRequest() method to getConnectionRequest() for clarity sake o Removed useless Assert.  o Fixed the getSlice(int  int) method  git svn id: https://svn.apache.org/repos/asf/mina/trunk@706280 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Renamed """"animation"""" to """"transition""""  because that is what it actually is.",rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
remove non filled bar chart style  rename some methods,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6: Renamed AccessModifier to AccessRestriction,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"implemented dynamic class loading in unit tests/Rhino by forking between Rhino and Browser code in StandardClassLoader.loadScript(). renamed JooRuntimeTestCase.loadClass into import_ which simply calls joo.classLoader._import which  in turn  will end up in StandardClassLoader.loadScript() calling JooRuntimeTestCase.Global.joo__loadScript(). now the TestCatch test also works wihtout loading all the dependant classes...  [git p4: depot paths   """"//coremedia/jangaroo/"""": change   179441] ",rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o Added the logic to protect the writeQueue against concurrent modifications while writing the messages o Added some code to handle the future SSL processing (not yet implemented) o Renamed the session.getWriteQueue() to session.acquireWriteQueue() o Added a session.releaseWriteQueue() method  git svn id: https://svn.apache.org/repos/asf/mina/trunk@1210888 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename variable and method,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed capture details view to acquisition details view; some timeline chainges.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename Rrc2617Credential to HttpAuthenticationCredential * (multiple)     use more familiar name for HTTP authentication,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename simplifyText to coalesceText  and make it optionally descend.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shruthi |  0 | Renamed ProvidedTreatment to Treatment,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename VIA to PIA  Preparing to create a PIA interface and one or more parallel IO device implementations.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed constants to follow Java standards.  Removed catch Exception block.   git svn id: https://svn.apache.org/repos/asf/jakarta/commons/proper/validator/trunk@139950 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renamed AjaxSeleniumContext.isContextInitialized to .isInitialized(),rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed Process attributes to remove Type suffix and updated dependent classes,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add uuid array support (rename ArrayElementBuilder to ArrayAssistant),rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lifecycle related changes * renamed the stages (StartCluster  > ServiceStart  *Kill*  > *Stop*) and updates properties according to that * renamed (Start|Stop)*  > *(Start|Stop) * added lifecycle listeners  registered on SlaveState,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed RequestResponseMapping to StubMapping,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Change:  Rename Command.execute to Command.perform fix  105,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Naming  Continuing improvements around the naems of concepts in Moo:   renamed  getOriginExpression()  to  getSourcePropertyExpression()  to match the updated usage.   renamed  translation  to  source  on @CollectionProperty to match @Property   renamed  itemTranslation  to  itemClass  on @CollectionProperty. It s more accurate and makes way for item source property expressions.  Related to  82.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParseTree: rename length to numLeaves  It s clearer that way. Also  added numNodes method to count all the internal nodes of a parse tree.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moved GaugeModelEvent to GaugeModel and StyleModelEvent to StyleModel. In addition I ve added a new RadialRange with a range of 360 degrees. Also postsVisible was renamed to knobsVisible.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed some PublishedPort members and changed the documentation a bit.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc: rm redundant cast  rename method  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@7641 51baf565 9d33 0410 a72c fc3788e3496d,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed injectStatics() to requestStaticInjection().  git svn id: https://google guice.googlecode.com/svn/trunk@38 d779f126 a31b 0410 b53b 1d3aecad763e,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed methods for consistency,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed Start/Stop/Reset to Play/Stop/Rewind.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updates GoogleAnalytics to reflect the recent Measurement Protocol update: Renames appview to screenview  adds Application ID to the request.  Change Id: Ie7732bfdd05a6e8a3be7fdce2e8a6dffcf313a94,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rttm: rename  rollback  to more accurate  retry  where appropriate.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename webbeans  > weld,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARQGRA 234: renamed SizzleJSPageExtension to JQueryPageExtension,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename level conversion test method (log4j),rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashish Sush| 1742|added csv builder  renamed controller method  refactored callback request to retrn enum value of operator instead of string.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXOJCR 574: rename DBCreator to DBScriptExecutor,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed column to be more sql friendly,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add interval to investment plan (plus fixes)  * add interval to create transactions monthly or every x months * ensure day of month is always the same (even if end of month) * rename transaction costs to fees,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Docs for EL resolution and tidy up  * Add package info * Rename classes * Update javadoc,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Refactor generic rest attribute code     Removed the property setter/getter annotations from generic methods     Renamed base methods so that name collisions won t happen     core 99,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename Mutator.superDelete to Mutator.subDelete to be consistent with the rest of the API,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Added convenience methods to AbstractVerticle and renamed LoaderHelper back to ServiceHelper,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Update creation of ResultSet proxy    Use factory(`ResultSetProxyLogicFactory`) to create logic for resultset proxy   Rename existing proxy logic to `RepeatableReadResultSetProxyLogic`   Add `SimpleResultSetProxyLogic`   Add `ProxyConfig` class to represent all proxy related configurations     (datasource name  listeners  proxy factory  connection id manager)   `ProxyDataSourceBuilder proxyResultSet` takes `ResultSetProxyLogicFactory`,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Item Expressions  Added more support for translation of items with collections by:   Renamed existing  itemTranslation  to  itemClass  on CollectionProperty   Added new  itemExpression  attribute on @CollectionProperty.   Added initial support for translation to value types  starting with java.lang.String.   Added support for item expressions on getEachTranslation()   Used SourceProperty to apply the item expression  so it can be used with or without MVEL.   Tests for collection translation using itemClass and itemClass + itemExpression.  Closes  90   82.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename Änderung.java to PojoWithUmlaut.java,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename getProtocol to getMechanism,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotted an unclosed zk connection + rename isUseSolrCloud() to isSolrCloudEnabled().,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename resolveInvoker  > resolveCommand and make  > create,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed SSL to TLS  And moved  and updated docs.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add the HistogramDataPointRPC class so users can write histogram data to TSD over HTTP or telnet style socket with base64 encoding of the raw byte data. Still need to add maps for users coming from platforms other than Java. Rename the Histogram manager to HistogramCodecManager. Modify the histo methods to allow them to include or exclude the ID depending on if we re serializing for storage or consumption.  Signed off by: Chris Larsen <clarsen@yahoo inc.com>,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Use ArtifactRepositoryFactory to construct alternate local repository instead of directly invoke the DefaultLocalRepostory constructor.     Rename alternateLocalRepository to localRepositoryDirectory for clarity and configuration naming convention  git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@895269 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed interface methods to make more consistent.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename wrong methods,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed getCurrentRow... to getMasterRow...,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rename Attributes.coerceAttributes() to Attributes.updateAttributes(),rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename RequestPathMapping getActionMethodMetadata,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rename """"to_integer"""" to """"round"""".  This fixes  248. ",rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
code formatting  reordering  rename etc.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fixed null exceptions in the unbalanced assignment inspection. refactored the annotator to a visitor  and have begun making sure the correct accept methods are getting added    HG   rename : src/lang/psi/impl/expressions/LuaDeclarationExpression.java  > src/lang/psi/expressions/LuaDeclarationExpression.java,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename isTopLevel to isTopLevelOnly,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename protocol context methods,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reworked extension mechanism renamed/moved some specs moved configuraiton of spock maven plugin into master POM,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename tenantId  > tenantName  I found it strange to use the combo (tenantId  tableName)  so made tenantId also into tenantName. This commit also includes RepositoryTableManager  > TableManager renames which should have been in the previous commit  sorry.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resolved issue: DIRMINA 289 (Change MINA to create heap buffers by default.) * Renamed ByteBuffer.useDirectBuffers to preferDirectBuffers * ByteBuffer.allocate(int) now can fall back to direct buffer if the preferred buffer type is  heap   git svn id: https://svn.apache.org/repos/asf/directory/trunks/mina@465125 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renamed getRootSite() to getTopLevelSite() since this method has nothing to do with reactor execution root  git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@1480441 13f79535 47bb 0310 9956 ffa450edef68,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed startAt and endAt to startsAt and endsAt in Project.java.  ENGINE 780,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757: Rename test methods  Signed off by: Jonas Berlin <jonas.berlin@nitorcreations.com>,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVAL 64 rename getValidatedProperties to getPropertiesWithConstraints  git svn id: https://svn.jboss.org/repos/hibernate/validator/trunk@15491 1b8cb986 b30d 0410 93ca fae66ebed9b2,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed base class Model into ModelElement and its subclasses as FieldElement  MethodElement  ClassElement,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Change:  Rename Command.execute to Command.perform fix  105,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HV 1245 Rename TYPE_ARGUMENT to CONTAINER_ELEMENT,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XmlNode: rename localName  > qtiClassName,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISERVER 5818   Database Tables Data Source: In Modeler  need ability to add same column twice  rename each with different names  and set different aggregations. modified the AvailableFields object to contain IPhysicalColumns rather than LogicalColumns. now the conversion to LogicalColumn happens when measures  levels  or fields are added to the model or when the workspace is populated from a Domain object.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modify Tree.storeTree() to write only the tree definition and return a Boolean Modify TreeBuilder.processTimeseriesMeta() to call the collision and not matched flush calls on a tree instead of storeTree() since processing will never modify a tree s metadata. Add copy constructor to Tree Rework TreeBuilder.processAllTrees() to cache the tree definitions in a thread  safe manner so we keep scanner calls down. It will refresh the list every 5 minutes when processing real time TSMeta entries Remove spurious System.out.println from TestTree.java Add root branch cache to TreeBuilder to speed up the real time tree generation calls so that they don t have to fetch the root for every call. Renamed TreeBuilder.loadRoot to loadOrInitializeRoot()  made it a static call  modified it to load or set the cache and return the root branch  Signed off by: Chris Larsen <clarsen@euphoriaaudio.com>,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed KeyParser.registerAction() to KeyParser.registerIdeaAction(),rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renamed Condition to Supplier,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renamed async Vertx static factory method to vertxAsync and provided tests,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename RequestPathMapping to RouteRegistry  46,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Using a new  type  of deobfuscating which makes updating go 10 times faster. (using jarjar with rule file to rename class files and then deobfuscate)  Changes:    moved to new  type  of deobfuscating.    changed the jar requirement from minecraft_server.jar to minecraft_servero.jar    removed all code related to reserve list(was unused anyway).    cleaned up some other stuff.    updated minecraft.sql to match latest needed sql.    removed reserve list from update1.sql,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rename Node.getAsXml() to Node.getAsDocument()  which is a more accurate naming.  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@6474 51baf565 9d33 0410 a72c fc3788e3496d,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merge the virtualBiomes and ReplaceToBiomeName features into one  To do this  I had to rewrite a lot of code  which is why this task  that sounds simple  was actually quite complicated.  We want ReplaceToBiomeName to change the savedId. This setting is read after the LocalBiome instance was created and indexed. Postponing the creation of the LocalBiome instance also wasn t an option  as the BiomeConfig requires it to create the default settings.  The solution to this was to split LocalBiome into two classes: one  still called LocalBiome  holds name and id of the biome  and one called MojangSettings holds the default settings. The MojangSettings instance is created before the biome is loaded  the LocalBiome instance is created after.  BiomeConfigs don t depend on the LocalBiome instance anymore  it s now the other way round: LocalBiome holds a BiomeConfig instance. Most of the code now looks nicer thanks to this change. Unfortunately  the biome generation code didn t really improve  as it does a lot of id based lookups.  Custom biomes don t need a MojangSettings instance to be created  as no settings from Mojang are used for custom biomes.  The registry in StandardBiomeFactory has been removed  it s now DefaultBiome s job to create it. StandardBiomeFactory has been renamed to StandardBiomeTemplate  and StandardMinecraftBiomes has been renamed MinecraftBiomeTemplates  a class that holds subclasses of MinecraftBiomeTemplate.  The concept of NullBiome s is gone. Now that LocalBiome instances are no longer required to create BiomeConfigs  the settings can be checked without creating a nonoperational LocalBiome implementation.,rename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
